#OTU ID	GW1941	GW1942	GW1944	GW1945	GW1946	GW1947	GW1948	GW1952	GW1953	GW1954	GW1955	GW1957	GW1958	GW1959	GW1964	GW1967	GW1968	GW1969	GW1973	GW1979	GW1982
OTU_1753	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
OTU_1754	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
OTU_1755	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	3	0	0	1
OTU_1756	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0
OTU_1757	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
OTU_1758	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	2	0	0
OTU_1759	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
OTU_176	8	21	4	0	0	9	17	0	0	0	0	0	0	0	2	0	0	0	0	0	0
OTU_1760	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	1	0	0
OTU_1761	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
OTU_1762	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
OTU_1763	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
OTU_1764	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
OTU_1765	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
OTU_1766	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
OTU_1767	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
OTU_1768	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
OTU_1769	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	5	6	0	0	0
OTU_177	3	15	20	0	1	4	6	0	0	0	0	1	0	0	4	0	1	0	2	6	0
OTU_1770	1	1	1	0	0	2	1	0	0	0	0	0	0	0	0	2	4	1	3	0	0
OTU_1771	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	5	0	4	0	0
OTU_1772	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	4	1	0	0
OTU_1773	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	1	0	0
OTU_1774	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
OTU_1775	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
OTU_1776	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
OTU_1777	0	3	0	1	0	0	5	0	0	0	0	0	0	0	3	2	5	1	0	3	0
OTU_1778	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	6	0	0	0
OTU_1779	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
OTU_178	0	20	1	1	0	7	21	0	0	0	0	0	0	0	2	0	0	0	0	3	0
OTU_1780	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	1	0
OTU_1781	3	0	0	0	0	0	0	0	0	0	0	0	0	0	5	7	8	15	15	14	0
OTU_1782	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
OTU_1783	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	1	0
OTU_1784	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0
OTU_1785	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	1	3	3	5	0
OTU_1786	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
OTU_1787	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	1	0
OTU_1788	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	2	0	2	0
OTU_1789	1	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	3	0	0	0
OTU_179	10	63	20	3	2	28	35	1	0	0	0	1	0	0	18	7	9	4	7	8	0
OTU_1790	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0
OTU_1791	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0
OTU_1792	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	2	0
OTU_1793	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	3	0	0	0
OTU_1794	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0
OTU_1795	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0
OTU_1796	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
OTU_1797	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0
OTU_1798	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	3	8	1	1	0
OTU_1799	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	1	0
OTU_18	22	29	29	0	5	13	43	1	0	0	0	0	0	0	1196	19	0	5	1232	0	5
OTU_180	0	8	0	0	0	0	0	0	0	0	0	0	0	0	2	10	16	7	1	0	0
OTU_1800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
OTU_1801	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
OTU_1802	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
OTU_1803	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	3	1	1	0
OTU_1804	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	8	8	1	0
OTU_1805	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
OTU_1806	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0
OTU_1807	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0
OTU_1808	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	2	2	3	0	0
OTU_1809	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	2	0	0
OTU_181	6	11	11	0	6	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1810	0	1	0	0	0	0	1	0	0	0	1	0	0	0	3	1	1	5	1	1	0
OTU_1811	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
OTU_1812	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0
OTU_1813	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
OTU_1814	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
OTU_1815	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
OTU_1816	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
OTU_1817	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0
OTU_1818	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
OTU_1819	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
OTU_182	4	2	33	4	0	0	4	0	0	0	0	0	0	0	0	2	3	2	1	0	0
OTU_1820	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
OTU_1821	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	3	0	0	0
OTU_1822	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
OTU_1823	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
OTU_1824	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
OTU_1825	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	2	0	2	0
OTU_1826	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	2	5	0
OTU_1827	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	0	0	0
OTU_1828	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0
OTU_1829	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
OTU_183	1	0	0	0	16	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1830	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	1	0	0
OTU_1831	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	0	0	0
OTU_1832	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	3	0	0	0
OTU_1833	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0
OTU_1834	0	0	2	0	0	0	0	2	0	0	0	0	0	0	5	3	0	2	0	8	0
OTU_1835	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
OTU_1836	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	0	0	0
OTU_1837	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	1	0	0
OTU_1838	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	8	0	0	0
OTU_1839	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0
OTU_184	1	4	0	0	1	3	31	0	0	0	0	0	0	0	0	4	0	0	0	0	0
OTU_1840	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0
OTU_1841	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	5	3	5	0
OTU_1842	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
OTU_1843	1	2	1	0	0	0	2	0	0	0	0	0	0	0	3	0	2	2	2	3	0
OTU_1844	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	4	5	2	0
OTU_1845	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	2	1	0	1
OTU_1846	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	2	0	0	0
OTU_1847	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	0	0
OTU_1848	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
OTU_1849	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
OTU_185	0	1	0	0	1	0	0	2	0	0	0	0	0	0	27	18	0	1	4	2	0
OTU_1850	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
OTU_1851	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	3	3	2	2	0
OTU_1852	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	5	0	0	0
OTU_1853	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	7	0	0	0
OTU_1854	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	2	4	0	0	0
OTU_1855	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1	2	0
OTU_1856	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0
OTU_1857	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
OTU_1858	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
OTU_1859	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
OTU_186	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	15	0	0	1	30	0
OTU_1860	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
OTU_1861	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	1	0	0
OTU_1862	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	6	0	0
OTU_1863	0	1	0	0	1	0	1	0	0	0	1	0	0	0	4	1	3	0	5	12	0
OTU_1864	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
OTU_1865	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
OTU_1866	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
OTU_1867	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	3	0	0
OTU_1868	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0
OTU_1869	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
OTU_187	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	1	2	0
OTU_1870	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0
OTU_1871	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
OTU_1872	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
OTU_1873	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
OTU_1874	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
OTU_1875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	2	0	0
OTU_1876	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
OTU_1877	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0
OTU_1878	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	0
OTU_1879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0
OTU_188	0	1	0	0	0	0	1	1	0	0	0	0	0	0	43	2	12	9	4	11	0
OTU_1880	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
OTU_1881	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
OTU_1882	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	3	0	0
OTU_1883	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
OTU_1884	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
OTU_1885	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
OTU_1886	2	2	1	1	0	1	3	0	0	0	0	0	0	0	0	1	2	3	3	5	0
OTU_1887	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	3	0	0
OTU_1888	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	5	0	0
OTU_1889	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	1	0
OTU_189	1	2	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0
OTU_1890	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	1	0	3	2	0
OTU_1891	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
OTU_1892	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
OTU_1893	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	3	6	1	2
OTU_1894	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	2	0	0
OTU_1895	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
OTU_1896	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
OTU_1897	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
OTU_1898	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	1	0
OTU_1899	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
OTU_19	0	0	0	0	1	1	0	898	148	634	456	462	301	436	0	0	0	0	0	3	0
OTU_190	1	5	0	2	1	1	0	1	1	1	0	0	0	0	26	23	14	16	7	6	0
OTU_1900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
OTU_1901	0	0	1	0	1	0	0	0	0	0	0	0	0	0	3	0	0	0	5	0	3
OTU_1902	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
OTU_1903	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
OTU_1904	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
OTU_1905	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	6	0	0
OTU_1906	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
OTU_1907	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	1	0
OTU_1908	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
OTU_1909	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	0
OTU_191	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	5	1	2	14	0
OTU_1910	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	3	10	4	0
OTU_1911	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0
OTU_1912	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
OTU_1913	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
OTU_1914	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	3	2	1	5	0	0
OTU_1915	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
OTU_1916	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	1	2	4	0
OTU_1917	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
OTU_1918	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
OTU_1919	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	2	4	3	1	0
OTU_192	0	0	0	0	0	1	1	0	0	0	0	0	0	0	21	9	1	3	0	6	0
OTU_1920	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
OTU_1921	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0
OTU_1922	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
OTU_1923	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
OTU_1924	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
OTU_1925	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
OTU_1926	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	5	0
OTU_1927	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0
OTU_1928	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	7	0
OTU_1929	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	3	0
OTU_193	0	1	0	1	2	0	3	0	0	0	0	0	0	0	22	7	3	4	10	29	0
OTU_1930	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	2	0
OTU_1931	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	1	1	10	0
OTU_1932	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
OTU_1933	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
OTU_1934	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0
OTU_1935	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0
OTU_1936	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0
OTU_1937	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
OTU_1938	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0
OTU_1939	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
OTU_194	0	0	2	0	0	0	1	0	0	0	0	0	0	0	15	0	2	1	12	6	0
OTU_1940	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
OTU_1941	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
OTU_1942	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	7	0
OTU_1943	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
OTU_1944	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	1	1	4	0
OTU_1945	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	5	0
OTU_1946	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	6	0
OTU_1947	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
OTU_1948	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
OTU_1949	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
OTU_195	2	4	3	0	0	2	1	0	0	0	0	0	0	0	29	18	4	1	14	18	0
OTU_1950	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
OTU_1951	0	0	0	0	1	0	0	1	0	0	0	0	0	0	2	0	0	1	0	11	0
OTU_1952	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
OTU_1953	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0
OTU_1954	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0
OTU_1955	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0
OTU_1956	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
OTU_1957	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0
OTU_1958	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	1	1	0	8	0
OTU_1959	0	3	0	0	0	1	4	0	0	0	0	0	0	0	2	0	0	1	1	6	0
OTU_196	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	3	8	0	5	0
OTU_1960	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0
OTU_1961	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	2	4	0
OTU_1962	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
OTU_1963	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
OTU_1964	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	4	0
OTU_1965	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
OTU_1966	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
OTU_1967	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0
OTU_1968	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0
OTU_1969	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
OTU_197	0	0	0	0	0	2	0	0	0	0	0	0	0	0	17	0	1	1	0	0	0
OTU_1970	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	3	0
OTU_1971	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
OTU_1972	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
OTU_1973	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0
OTU_1974	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0
OTU_1975	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
OTU_1976	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	2	0
OTU_1977	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0
OTU_1978	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0
OTU_1979	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
OTU_198	0	0	0	0	0	0	1	0	0	0	0	0	0	0	30	42	16	13	5	13	0
OTU_1980	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
OTU_1981	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
OTU_1982	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	3	2	0	1	5	0
OTU_1983	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
OTU_1984	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
OTU_1985	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
OTU_1986	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
OTU_1987	1	0	1	0	1	0	1	0	0	0	0	0	0	0	3	0	3	1	0	4	0
OTU_1988	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	6	0
OTU_1989	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
OTU_199	0	0	0	0	0	0	1	1	0	0	0	0	0	0	28	0	2	0	9	10	0
OTU_1990	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0
OTU_1991	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
OTU_1992	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
OTU_1993	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	2	1	6	0
OTU_1994	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
OTU_1995	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0
OTU_1996	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
OTU_1997	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
OTU_1998	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
OTU_1999	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	2	0
OTU_2	3	2	0	3	0	0	0	10250	6165	4269	6178	5146	5949	4888	8	1	3	2	2	32	0
OTU_20	265	303	263	40	505	224	118	140	135	34	63	61	99	15	292	191	18	11	43	27	626
OTU_200	6	3	3	1	0	2	0	1	0	0	1	0	0	0	24	6	5	13	28	12	0
OTU_2000	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0
OTU_2001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	3	1	0	4	0
OTU_2002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0
OTU_2003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	3	0
OTU_2004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	4	0
OTU_2005	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
OTU_2006	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
